cl_opinion_id,case_name,year,issue_area,times_cited,cites_made,community,in_giant,x,y,courtlistener_url
94745,,1897,Economic Activity,1,2,6,1,224.92,699.28,https://www.courtlistener.com/opinion/94745/x/
94744,,1897,Economic Activity,4,4,11,1,664.89,744.09,https://www.courtlistener.com/opinion/94744/x/
90456,,1881,Judicial Power,0,1,7,1,501.13,844.85,https://www.courtlistener.com/opinion/90456/x/
89680,,1878,Judicial Power,3,1,0,1,479.69,271.4,https://www.courtlistener.com/opinion/89680/x/
89681,,1878,Federal Taxation,3,0,0,1,575.35,158.91,https://www.courtlistener.com/opinion/89681/x/
1087730,,1899,Economic Activity,0,5,11,1,664.08,603.27,https://www.courtlistener.com/opinion/1087730/x/
1087733,,1880,Judicial Power,4,3,3,1,469.67,612.84,https://www.courtlistener.com/opinion/1087733/x/
1087734,,1880,Private Action,13,2,7,1,411.93,589.11,https://www.courtlistener.com/opinion/1087734/x/
1087737,,1982,Due Process,11,31,5,1,330.95,408.43,https://www.courtlistener.com/opinion/1087737/x/
1087739,,1877,Criminal Procedure,6,0,13,1,234.86,335.99,https://www.courtlistener.com/opinion/1087739/x/
1087738,,1871,Economic Activity,18,0,4,1,616.42,456.4,https://www.courtlistener.com/opinion/1087738/x/
1279722,,1906,Civil Rights,2,1,7,1,613.15,557.36,https://www.courtlistener.com/opinion/1279722/x/
89685,,1878,Federal Taxation,1,0,0,1,602.46,128.32,https://www.courtlistener.com/opinion/89685/x/
98895,,1917,Civil Rights,8,4,7,1,559.04,512.24,https://www.courtlistener.com/opinion/98895/x/
856346,,2013,Judicial Power,0,15,4,1,347.28,377.14,https://www.courtlistener.com/opinion/856346/x/
89686,,1878,Federal Taxation,5,0,0,1,385.63,199.33,https://www.courtlistener.com/opinion/89686/x/
89688,,1878,Federal Taxation,4,1,0,1,560.17,275.14,https://www.courtlistener.com/opinion/89688/x/
97801,,1913,Economic Activity,6,2,6,1,328.07,648.8,https://www.courtlistener.com/opinion/97801/x/
97800,,1913,Economic Activity,0,13,8,1,524.41,424.95,https://www.courtlistener.com/opinion/97800/x/
97805,,1913,Economic Activity,1,9,8,1,558.33,496.04,https://www.courtlistener.com/opinion/97805/x/
97804,,1913,Private Action,2,3,7,1,528.71,718.3,https://www.courtlistener.com/opinion/97804/x/
97807,,1913,Private Action,5,5,5,1,556.94,501.7,https://www.courtlistener.com/opinion/97807/x/
97806,,1913,Economic Activity,24,8,8,1,522.82,417.61,https://www.courtlistener.com/opinion/97806/x/
89938,,1879,Federal Taxation,0,2,3,1,257.58,546.65,https://www.courtlistener.com/opinion/89938/x/
90946,,1883,Private Action,2,1,6,1,387.31,654.43,https://www.courtlistener.com/opinion/90946/x/
108601,,1972,Criminal Procedure,9,10,2,1,306.83,309.21,https://www.courtlistener.com/opinion/108601/x/
117993,,1996,Economic Activity,3,6,13,1,280.24,438.59,https://www.courtlistener.com/opinion/117993/x/
117992,,1996,Federal Taxation,3,5,13,1,291.9,450.65,https://www.courtlistener.com/opinion/117992/x/
117991,,1996,Economic Activity,0,1,6,1,187.2,581.27,https://www.courtlistener.com/opinion/117991/x/
117990,,1996,Economic Activity,7,7,5,1,329.31,543.06,https://www.courtlistener.com/opinion/117990/x/
117997,,1996,Economic Activity,7,29,8,1,507.37,363.3,https://www.courtlistener.com/opinion/117997/x/
117996,,1996,Judicial Power,9,28,10,1,318.08,424.32,https://www.courtlistener.com/opinion/117996/x/
117995,,1996,Civil Rights,2,3,10,1,107.05,244.67,https://www.courtlistener.com/opinion/117995/x/
117994,,1996,Criminal Procedure,6,10,13,1,272.32,360.51,https://www.courtlistener.com/opinion/117994/x/
117999,,1996,Civil Rights,1,3,10,1,95.74,206.56,https://www.courtlistener.com/opinion/117999/x/
117998,,1996,Economic Activity,4,15,7,1,435.34,500.86,https://www.courtlistener.com/opinion/117998/x/
91706,,1886,Private Action,2,0,7,1,387.87,671.4,https://www.courtlistener.com/opinion/91706/x/
108606,,1972,Due Process,99,22,5,1,341.2,351.65,https://www.courtlistener.com/opinion/108606/x/
111741,,1986,Criminal Procedure,14,14,2,1,287.82,341.63,https://www.courtlistener.com/opinion/111741/x/
111745,,1986,Criminal Procedure,6,18,2,1,343.22,357.91,https://www.courtlistener.com/opinion/111745/x/
111748,,1986,Civil Rights,7,24,13,1,380.03,414.06,https://www.courtlistener.com/opinion/111748/x/
111749,,1986,Attorneys,13,6,13,1,265.78,488.24,https://www.courtlistener.com/opinion/111749/x/
93111,,1891,Judicial Power,11,6,7,1,567.01,639.07,https://www.courtlistener.com/opinion/93111/x/
91701,,1886,Private Action,2,0,11,1,312.89,679.04,https://www.courtlistener.com/opinion/91701/x/
92352,,1888,Civil Rights,2,2,3,1,507.53,340.0,https://www.courtlistener.com/opinion/92352/x/
92353,,1888,Economic Activity,8,11,6,1,425.74,736.13,https://www.courtlistener.com/opinion/92353/x/
92350,,1888,Private Action,20,3,11,1,562.7,655.65,https://www.courtlistener.com/opinion/92350/x/
92351,,1888,Civil Rights,6,0,2,1,210.34,541.43,https://www.courtlistener.com/opinion/92351/x/
92356,,1888,Judicial Power,0,1,10,1,777.94,576.89,https://www.courtlistener.com/opinion/92356/x/
93115,,1891,Judicial Power,1,4,2,1,261.22,493.17,https://www.courtlistener.com/opinion/93115/x/
93114,,1891,Criminal Procedure,9,10,2,1,311.65,521.41,https://www.courtlistener.com/opinion/93114/x/
98123,,1914,Criminal Procedure,3,4,7,1,569.52,603.13,https://www.courtlistener.com/opinion/98123/x/
2392217,,1908,Judicial Power,1,0,8,1,700.05,539.87,https://www.courtlistener.com/opinion/2392217/x/
97712,,1912,Judicial Power,0,0,,0,750.0,1213,https://www.courtlistener.com/opinion/97712/x/
94331,,1896,Civil Rights,5,7,11,1,508.98,547.94,https://www.courtlistener.com/opinion/94331/x/
98386,,1915,Attorneys,3,0,7,1,239.28,543.05,https://www.courtlistener.com/opinion/98386/x/
98385,,1915,Economic Activity,10,8,7,1,403.65,561.76,https://www.courtlistener.com/opinion/98385/x/
98384,,1915,Criminal Procedure,7,16,11,1,366.98,516.91,https://www.courtlistener.com/opinion/98384/x/
98381,,1914,Economic Activity,5,2,6,1,369.0,538.62,https://www.courtlistener.com/opinion/98381/x/
98380,,1915,Private Action,2,0,7,1,506.48,814.84,https://www.courtlistener.com/opinion/98380/x/
1395207,,1887,Judicial Power,1,0,14,1,537.8,720.02,https://www.courtlistener.com/opinion/1395207/x/
98389,,1915,Private Action,2,2,11,1,361.7,711.85,https://www.courtlistener.com/opinion/98389/x/
98126,,1914,Economic Activity,5,1,8,1,572.85,333.42,https://www.courtlistener.com/opinion/98126/x/
92976,,1891,Judicial Power,0,0,,0,760.0,1213,https://www.courtlistener.com/opinion/92976/x/
92977,,1891,Due Process,6,1,7,1,426.28,579.67,https://www.courtlistener.com/opinion/92977/x/
92974,,1891,Private Action,4,2,7,1,596.32,681.13,https://www.courtlistener.com/opinion/92974/x/
92975,,1891,Private Action,14,1,11,1,508.59,642.7,https://www.courtlistener.com/opinion/92975/x/
92972,,1891,Judicial Power,11,6,7,1,402.21,659.73,https://www.courtlistener.com/opinion/92972/x/
92973,,1891,Judicial Power,5,2,13,1,442.19,578.81,https://www.courtlistener.com/opinion/92973/x/
92970,,1891,Economic Activity,2,3,6,1,227.47,622.15,https://www.courtlistener.com/opinion/92970/x/
92971,,1891,Judicial Power,4,2,7,1,464.6,751.37,https://www.courtlistener.com/opinion/92971/x/
92979,,1891,Judicial Power,4,3,7,1,624.1,632.37,https://www.courtlistener.com/opinion/92979/x/
3216391,,2016,Criminal Procedure,0,36,12,1,326.13,274.99,https://www.courtlistener.com/opinion/3216391/x/
96073,,1904,Civil Rights,11,2,1,1,445.51,389.84,https://www.courtlistener.com/opinion/96073/x/
96072,,1904,Judicial Power,1,10,7,1,446.14,710.13,https://www.courtlistener.com/opinion/96072/x/
96071,,1904,Judicial Power,5,2,7,1,550.37,590.21,https://www.courtlistener.com/opinion/96071/x/
96070,,1904,Economic Activity,20,11,7,1,430.89,581.62,https://www.courtlistener.com/opinion/96070/x/
93008,,1891,Judicial Power,6,5,9,1,369.37,589.94,https://www.courtlistener.com/opinion/93008/x/
104348,,1947,Economic Activity,12,14,4,1,464.43,467.89,https://www.courtlistener.com/opinion/104348/x/
104349,,1947,Economic Activity,10,13,4,1,493.41,444.24,https://www.courtlistener.com/opinion/104349/x/
104346,,1946,Federal Taxation,10,14,0,1,480.72,586.12,https://www.courtlistener.com/opinion/104346/x/
104347,,1947,Criminal Procedure,4,5,13,1,268.66,447.66,https://www.courtlistener.com/opinion/104347/x/
104344,,1946,Unions,3,3,13,1,286.89,280.7,https://www.courtlistener.com/opinion/104344/x/
104345,,1946,First Amendment,11,12,5,1,294.14,431.68,https://www.courtlistener.com/opinion/104345/x/
104342,,1946,First Amendment,12,15,2,1,303.72,397.19,https://www.courtlistener.com/opinion/104342/x/
104343,,1946,First Amendment,2,0,5,1,449.8,204.24,https://www.courtlistener.com/opinion/104343/x/
104340,,1946,Economic Activity,5,6,1,1,374.31,505.84,https://www.courtlistener.com/opinion/104340/x/
104341,,1946,Federal Taxation,3,7,0,1,427.69,536.85,https://www.courtlistener.com/opinion/104341/x/
3216390,,2016,Civil Rights,0,0,,0,770.0,1213,https://www.courtlistener.com/opinion/3216390/x/
801501,,2012,Economic Activity,0,20,1,1,473.86,326.64,https://www.courtlistener.com/opinion/801501/x/
106278,,1961,Criminal Procedure,23,18,2,1,309.5,301.92,https://www.courtlistener.com/opinion/106278/x/
106279,,1961,First Amendment,5,17,2,1,318.94,344.16,https://www.courtlistener.com/opinion/106279/x/
106270,,1961,Federal Taxation,30,3,13,1,361.39,449.23,https://www.courtlistener.com/opinion/106270/x/
106277,,1961,Criminal Procedure,4,5,2,1,255.93,407.8,https://www.courtlistener.com/opinion/106277/x/
104698,,1949,Judicial Power,6,1,13,1,320.77,357.94,https://www.courtlistener.com/opinion/104698/x/
104699,,1949,Economic Activity,6,55,8,1,513.44,400.58,https://www.courtlistener.com/opinion/104699/x/
1319968,,1898,Private Action,0,0,,0,780.0,1213,https://www.courtlistener.com/opinion/1319968/x/
104690,,1949,Due Process,38,48,7,1,401.42,484.7,https://www.courtlistener.com/opinion/104690/x/
104691,,1949,Economic Activity,10,16,9,1,368.99,454.75,https://www.courtlistener.com/opinion/104691/x/
104692,,1949,Civil Rights,6,2,13,1,287.13,319.72,https://www.courtlistener.com/opinion/104692/x/
104693,,1949,Federalism,16,6,7,1,399.66,499.9,https://www.courtlistener.com/opinion/104693/x/
104694,,1949,Federalism,7,12,7,1,365.97,554.06,https://www.courtlistener.com/opinion/104694/x/
104695,,1949,Federalism,82,10,10,1,335.04,459.52,https://www.courtlistener.com/opinion/104695/x/
104696,,1949,Economic Activity,13,57,8,1,491.22,406.04,https://www.courtlistener.com/opinion/104696/x/
104697,,1949,Judicial Power,21,79,5,1,408.21,485.98,https://www.courtlistener.com/opinion/104697/x/
106182,,1961,First Amendment,14,21,1,1,373.23,330.12,https://www.courtlistener.com/opinion/106182/x/
106180,,1961,Criminal Procedure,7,36,12,1,363.08,362.56,https://www.courtlistener.com/opinion/106180/x/
106181,,1961,First Amendment,16,14,1,1,353.27,349.55,https://www.courtlistener.com/opinion/106181/x/
106186,,1961,Federalism,2,15,8,1,585.51,427.88,https://www.courtlistener.com/opinion/106186/x/
106187,,1961,Criminal Procedure,46,10,12,1,335.19,285.32,https://www.courtlistener.com/opinion/106187/x/
105561,,1957,Economic Activity,6,5,6,1,174.47,594.88,https://www.courtlistener.com/opinion/105561/x/
105565,,1957,Economic Activity,2,6,4,1,388.95,357.49,https://www.courtlistener.com/opinion/105565/x/
105566,,1957,Criminal Procedure,9,2,2,1,291.56,274.75,https://www.courtlistener.com/opinion/105566/x/
102692,,1936,Criminal Procedure,0,0,,0,790.0,1213,https://www.courtlistener.com/opinion/102692/x/
102693,,1936,Private Action,1,12,7,1,429.38,622.03,https://www.courtlistener.com/opinion/102693/x/
102690,,1936,Economic Activity,2,8,8,1,594.49,422.35,https://www.courtlistener.com/opinion/102690/x/
102691,,1936,Economic Activity,0,4,6,1,234.45,578.32,https://www.courtlistener.com/opinion/102691/x/
102696,,1936,Economic Activity,9,5,0,1,386.29,531.87,https://www.courtlistener.com/opinion/102696/x/
102697,,1936,Economic Activity,4,17,6,1,375.97,568.45,https://www.courtlistener.com/opinion/102697/x/
102694,,1936,Economic Activity,23,12,8,1,473.01,346.27,https://www.courtlistener.com/opinion/102694/x/
102695,,1936,Private Action,1,1,7,1,571.79,654.48,https://www.courtlistener.com/opinion/102695/x/
102698,,1936,Federal Taxation,1,1,0,1,546.76,191.31,https://www.courtlistener.com/opinion/102698/x/
102699,,1936,Federal Taxation,0,4,8,1,416.56,467.05,https://www.courtlistener.com/opinion/102699/x/
91752,,1886,Economic Activity,4,3,8,1,505.99,530.47,https://www.courtlistener.com/opinion/91752/x/
99168,,1918,Criminal Procedure,1,0,8,1,481.36,675.88,https://www.courtlistener.com/opinion/99168/x/
99169,,1918,Civil Rights,3,0,6,1,223.2,612.6,https://www.courtlistener.com/opinion/99169/x/
99164,,1918,Judicial Power,1,4,7,1,435.28,668.82,https://www.courtlistener.com/opinion/99164/x/
99165,,1918,Federalism,2,5,8,1,585.4,295.51,https://www.courtlistener.com/opinion/99165/x/
99166,,1918,Judicial Power,5,9,10,1,339.0,573.83,https://www.courtlistener.com/opinion/99166/x/
99167,,1917,Economic Activity,11,22,4,1,493.09,414.42,https://www.courtlistener.com/opinion/99167/x/
99160,,1918,First Amendment,2,1,1,1,629.64,307.19,https://www.courtlistener.com/opinion/99160/x/
99161,,1918,Civil Rights,2,1,5,1,294.97,521.56,https://www.courtlistener.com/opinion/99161/x/
99162,,1918,Criminal Procedure,17,6,12,1,292.64,335.77,https://www.courtlistener.com/opinion/99162/x/
99163,,1918,Civil Rights,4,4,7,1,568.12,547.57,https://www.courtlistener.com/opinion/99163/x/
1520678,,1963,Civil Rights,1,1,2,1,248.06,202.69,https://www.courtlistener.com/opinion/1520678/x/
102036,,1933,Federal Taxation,15,9,0,1,467.59,596.19,https://www.courtlistener.com/opinion/102036/x/
102037,,1933,Federal Taxation,49,21,13,1,400.35,465.32,https://www.courtlistener.com/opinion/102037/x/
102034,,1933,Economic Activity,1,5,6,1,146.76,605.67,https://www.courtlistener.com/opinion/102034/x/
102035,,1933,Federal Taxation,18,18,0,1,483.56,432.69,https://www.courtlistener.com/opinion/102035/x/
102032,,1933,Economic Activity,53,61,8,1,483.77,434.52,https://www.courtlistener.com/opinion/102032/x/
102033,,1933,Federal Taxation,7,5,5,1,478.86,327.71,https://www.courtlistener.com/opinion/102033/x/
102030,,1933,Economic Activity,1,8,6,1,371.63,641.35,https://www.courtlistener.com/opinion/102030/x/
102031,,1933,Economic Activity,0,2,3,1,256.87,649.7,https://www.courtlistener.com/opinion/102031/x/
102038,,1933,Economic Activity,4,12,8,1,559.08,485.2,https://www.courtlistener.com/opinion/102038/x/
102039,,1933,Federalism,3,9,14,1,460.79,611.16,https://www.courtlistener.com/opinion/102039/x/
107630,,1968,Civil Rights,22,0,1,1,356.8,296.98,https://www.courtlistener.com/opinion/107630/x/
107638,,1968,Criminal Procedure,2,10,2,1,325.94,275.14,https://www.courtlistener.com/opinion/107638/x/
1866189,,1939,Economic Activity,15,38,8,1,516.47,390.83,https://www.courtlistener.com/opinion/1866189/x/
87017,,1856,Economic Activity,0,1,3,1,713.72,512.67,https://www.courtlistener.com/opinion/87017/x/
87016,,1856,Economic Activity,30,10,7,1,528.3,503.09,https://www.courtlistener.com/opinion/87016/x/
86647,,1851,Judicial Power,1,1,,0,800.0,1213,https://www.courtlistener.com/opinion/86647/x/
92365,,1888,Economic Activity,16,9,3,1,545.95,453.31,https://www.courtlistener.com/opinion/92365/x/
98638,,1916,Judicial Power,18,13,4,1,431.47,564.06,https://www.courtlistener.com/opinion/98638/x/
108782,,1973,Civil Rights,28,26,14,1,419.44,476.29,https://www.courtlistener.com/opinion/108782/x/
108783,,1973,Economic Activity,20,16,4,1,323.76,464.69,https://www.courtlistener.com/opinion/108783/x/
108780,,1973,Economic Activity,5,13,13,1,409.83,415.25,https://www.courtlistener.com/opinion/108780/x/
108781,,1973,Civil Rights,57,25,1,1,383.58,346.92,https://www.courtlistener.com/opinion/108781/x/
108786,,1973,Civil Rights,66,3,13,1,313.78,393.82,https://www.courtlistener.com/opinion/108786/x/
108784,,1973,Economic Activity,6,11,9,1,298.54,450.32,https://www.courtlistener.com/opinion/108784/x/
108785,,1973,Criminal Procedure,31,8,2,1,306.73,355.89,https://www.courtlistener.com/opinion/108785/x/
87019,,1856,Private Action,0,1,10,1,766.69,544.67,https://www.courtlistener.com/opinion/87019/x/
87018,,1856,Economic Activity,0,0,,0,810.0,1213,https://www.courtlistener.com/opinion/87018/x/
91096,,1884,Private Action,1,6,7,1,512.14,644.86,https://www.courtlistener.com/opinion/91096/x/
91090,,1884,Economic Activity,9,0,4,1,625.43,475.89,https://www.courtlistener.com/opinion/91090/x/
91091,,1884,Economic Activity,2,0,4,1,735.89,455.66,https://www.courtlistener.com/opinion/91091/x/
91092,,1884,Private Action,5,8,7,1,541.91,669.32,https://www.courtlistener.com/opinion/91092/x/
91093,,1884,Judicial Power,1,3,7,1,594.94,638.04,https://www.courtlistener.com/opinion/91093/x/
99448,,1919,Economic Activity,1,3,3,1,732.53,427.48,https://www.courtlistener.com/opinion/99448/x/
89424,,1877,Economic Activity,14,2,7,1,541.69,544.46,https://www.courtlistener.com/opinion/89424/x/
103637,,1942,Economic Activity,1,3,11,1,618.29,545.65,https://www.courtlistener.com/opinion/103637/x/
103636,,1942,Judicial Power,4,4,9,1,277.53,605.7,https://www.courtlistener.com/opinion/103636/x/
103635,,1942,Federal Taxation,1,2,0,1,549.57,213.34,https://www.courtlistener.com/opinion/103635/x/
103634,,1942,Economic Activity,1,13,3,1,570.54,441.09,https://www.courtlistener.com/opinion/103634/x/
103633,,1942,Economic Activity,25,47,9,1,427.78,467.98,https://www.courtlistener.com/opinion/103633/x/
103632,,1942,First Amendment,106,16,1,1,388.05,337.91,https://www.courtlistener.com/opinion/103632/x/
103631,,1942,Economic Activity,11,9,7,1,459.59,556.75,https://www.courtlistener.com/opinion/103631/x/
103630,,1942,Federal Taxation,3,11,0,1,480.68,331.5,https://www.courtlistener.com/opinion/103630/x/
103639,,1942,Economic Activity,5,28,8,1,565.0,402.11,https://www.courtlistener.com/opinion/103639/x/
103638,,1942,Economic Activity,9,24,8,1,520.46,417.38,https://www.courtlistener.com/opinion/103638/x/
91542,,1886,Attorneys,3,0,11,1,595.34,380.28,https://www.courtlistener.com/opinion/91542/x/
91546,,1886,Judicial Power,2,0,7,1,686.35,660.13,https://www.courtlistener.com/opinion/91546/x/
91544,,1886,Judicial Power,1,2,11,1,613.92,599.15,https://www.courtlistener.com/opinion/91544/x/
91545,,1886,First Amendment,9,2,3,1,437.26,451.58,https://www.courtlistener.com/opinion/91545/x/
101671,,1931,Economic Activity,22,4,4,1,394.48,458.23,https://www.courtlistener.com/opinion/101671/x/
101673,,1931,Due Process,4,5,5,1,288.66,530.27,https://www.courtlistener.com/opinion/101673/x/
101672,,1931,Criminal Procedure,17,11,5,1,364.64,441.48,https://www.courtlistener.com/opinion/101672/x/
101675,,1931,Federal Taxation,4,2,0,1,582.48,301.5,https://www.courtlistener.com/opinion/101675/x/
101674,,1931,Economic Activity,13,53,8,1,544.99,448.67,https://www.courtlistener.com/opinion/101674/x/
101677,,1931,Federal Taxation,5,3,13,1,391.03,616.25,https://www.courtlistener.com/opinion/101677/x/
101676,,1931,Federal Taxation,3,6,8,1,607.95,452.61,https://www.courtlistener.com/opinion/101676/x/
101679,,1931,Criminal Procedure,1,6,1,1,162.78,438.46,https://www.courtlistener.com/opinion/101679/x/
101678,,1931,Interstate Relations,12,11,11,1,510.98,521.49,https://www.courtlistener.com/opinion/101678/x/
109125,,1974,Due Process,20,25,14,1,406.61,352.6,https://www.courtlistener.com/opinion/109125/x/
109124,,1974,Economic Activity,3,18,6,1,316.71,513.39,https://www.courtlistener.com/opinion/109124/x/
109127,,1975,Judicial Power,21,15,1,1,414.38,356.06,https://www.courtlistener.com/opinion/109127/x/
109126,,1974,Interstate Relations,0,0,,0,820.0,1213,https://www.courtlistener.com/opinion/109126/x/
109121,,1974,Civil Rights,4,21,2,1,272.68,399.46,https://www.courtlistener.com/opinion/109121/x/
109120,,1974,First Amendment,3,4,1,1,381.13,271.83,https://www.courtlistener.com/opinion/109120/x/
109123,,1974,Unions,0,8,13,1,216.55,365.36,https://www.courtlistener.com/opinion/109123/x/
109122,,1975,Economic Activity,0,22,9,1,341.48,490.42,https://www.courtlistener.com/opinion/109122/x/
109129,,1975,Unions,2,4,13,1,192.76,485.67,https://www.courtlistener.com/opinion/109129/x/
109128,,1975,Civil Rights,51,52,1,1,416.81,413.34,https://www.courtlistener.com/opinion/109128/x/
92531,,1889,Private Action,1,0,7,1,705.69,623.45,https://www.courtlistener.com/opinion/92531/x/
99499,,1920,Judicial Power,2,4,15,1,219.54,661.45,https://www.courtlistener.com/opinion/99499/x/
99935,,1922,Judicial Power,15,10,1,1,455.82,484.5,https://www.courtlistener.com/opinion/99935/x/
92363,,1888,Economic Activity,0,0,,0,830.0,1213,https://www.courtlistener.com/opinion/92363/x/
92015,,1887,Economic Activity,2,24,11,1,608.41,577.01,https://www.courtlistener.com/opinion/92015/x/
92017,,1887,Federalism,0,0,,0,840.0,1213,https://www.courtlistener.com/opinion/92017/x/
92016,,1887,Federalism,7,1,14,1,468.08,579.31,https://www.courtlistener.com/opinion/92016/x/
92011,,1887,Private Action,0,2,7,1,460.03,787.3,https://www.courtlistener.com/opinion/92011/x/
92013,,1887,Economic Activity,4,9,6,1,460.85,508.71,https://www.courtlistener.com/opinion/92013/x/
92019,,1887,Judicial Power,2,4,10,1,383.68,676.69,https://www.courtlistener.com/opinion/92019/x/
101095,,1927,Federalism,7,8,9,1,434.86,457.12,https://www.courtlistener.com/opinion/101095/x/
101094,,1927,Due Process,13,6,3,1,397.71,585.91,https://www.courtlistener.com/opinion/101094/x/
101097,,1927,First Amendment,128,59,1,1,434.03,386.59,https://www.courtlistener.com/opinion/101097/x/
101096,,1927,Due Process,21,11,7,1,499.45,440.18,https://www.courtlistener.com/opinion/101096/x/
101091,,1927,Judicial Power,24,10,6,1,407.99,547.62,https://www.courtlistener.com/opinion/101091/x/
101090,,1927,Private Action,3,16,7,1,505.79,645.74,https://www.courtlistener.com/opinion/101090/x/
101093,,1927,First Amendment,4,18,1,1,362.54,502.1,https://www.courtlistener.com/opinion/101093/x/
101092,,1927,Economic Activity,16,6,8,1,497.03,351.19,https://www.courtlistener.com/opinion/101092/x/
101098,,1927,First Amendment,35,7,1,1,398.46,373.85,https://www.courtlistener.com/opinion/101098/x/
109558,,1976,Judicial Power,0,0,,0,850.0,1213,https://www.courtlistener.com/opinion/109558/x/
109559,,1976,Judicial Power,11,8,14,1,448.36,398.58,https://www.courtlistener.com/opinion/109559/x/
109552,,1976,Criminal Procedure,2,0,2,1,219.86,294.42,https://www.courtlistener.com/opinion/109552/x/
111989,,1988,Judicial Power,3,1,13,1,186.79,397.71,https://www.courtlistener.com/opinion/111989/x/
85192,,1817,Judicial Power,4,0,5,1,345.86,723.14,https://www.courtlistener.com/opinion/85192/x/
85749,,1831,Private Action,2,0,10,1,710.47,504.73,https://www.courtlistener.com/opinion/85749/x/
85748,,1831,Civil Rights,0,0,,0,860.0,1213,https://www.courtlistener.com/opinion/85748/x/
85741,,1831,Miscellaneous,2,0,3,1,636.64,445.81,https://www.courtlistener.com/opinion/85741/x/
85740,,1831,Private Action,0,0,,0,870.0,1213,https://www.courtlistener.com/opinion/85740/x/
85743,,1831,Judicial Power,2,0,11,1,363.46,640.3,https://www.courtlistener.com/opinion/85743/x/
85742,,1831,Private Action,15,0,3,1,438.55,550.63,https://www.courtlistener.com/opinion/85742/x/
85745,,1831,Private Action,0,0,,0,880.0,1213,https://www.courtlistener.com/opinion/85745/x/
85744,,1831,Judicial Power,0,0,,0,890.0,1213,https://www.courtlistener.com/opinion/85744/x/
85747,,1831,Judicial Power,1,0,7,1,621.69,695.6,https://www.courtlistener.com/opinion/85747/x/
87965,,1868,Private Action,0,0,,0,900.0,1213,https://www.courtlistener.com/opinion/87965/x/
93806,,1894,Civil Rights,3,2,13,1,469.57,608.53,https://www.courtlistener.com/opinion/93806/x/
99493,,1920,Judicial Power,2,1,6,1,290.65,541.3,https://www.courtlistener.com/opinion/99493/x/
146560,,2010,Criminal Procedure,0,0,,0,910.0,1213,https://www.courtlistener.com/opinion/146560/x/
87677,,1864,Judicial Power,1,0,11,1,654.54,810.25,https://www.courtlistener.com/opinion/87677/x/
87676,,1865,Private Action,19,0,7,1,476.12,633.93,https://www.courtlistener.com/opinion/87676/x/
87675,,1865,Economic Activity,0,0,,0,920.0,1213,https://www.courtlistener.com/opinion/87675/x/
87673,,1865,Economic Activity,0,0,,0,930.0,1213,https://www.courtlistener.com/opinion/87673/x/
87672,,1865,Economic Activity,0,0,,0,940.0,1213,https://www.courtlistener.com/opinion/87672/x/
87670,,1865,Economic Activity,3,0,6,1,292.09,756.63,https://www.courtlistener.com/opinion/87670/x/
99495,,1920,Miscellaneous,28,18,8,1,457.13,448.19,https://www.courtlistener.com/opinion/99495/x/
87678,,1865,Private Action,3,0,6,1,444.52,847.81,https://www.courtlistener.com/opinion/87678/x/
93387,,1892,Private Action,13,7,7,1,445.2,651.65,https://www.courtlistener.com/opinion/93387/x/
94313,,1895,Private Action,9,7,2,1,372.73,514.45,https://www.courtlistener.com/opinion/94313/x/
91790,,1886,Economic Activity,26,9,8,1,511.23,465.59,https://www.courtlistener.com/opinion/91790/x/
93125,,1891,Economic Activity,1,0,2,1,734.09,517.8,https://www.courtlistener.com/opinion/93125/x/
2649076,,2014,Due Process,0,19,7,1,388.48,424.77,https://www.courtlistener.com/opinion/2649076/x/
95229,,1900,Economic Activity,37,2,8,1,486.4,389.82,https://www.courtlistener.com/opinion/95229/x/
91796,,1887,Judicial Power,4,0,7,1,625.42,600.42,https://www.courtlistener.com/opinion/91796/x/
88929,,1874,Private Action,5,0,6,1,535.05,519.77,https://www.courtlistener.com/opinion/88929/x/
2516269,,1902,Judicial Power,26,3,14,1,433.86,506.18,https://www.courtlistener.com/opinion/2516269/x/
84974,,1812,Judicial Power,1,0,,0,950.0,1213,https://www.courtlistener.com/opinion/84974/x/
86106,,1839,Judicial Power,10,0,5,1,435.6,464.6,https://www.courtlistener.com/opinion/86106/x/
86107,,1839,Private Action,0,0,,0,960.0,1213,https://www.courtlistener.com/opinion/86107/x/
86104,,1839,Judicial Power,6,0,10,1,311.58,680.66,https://www.courtlistener.com/opinion/86104/x/
86105,,1839,Civil Rights,5,0,7,1,642.15,539.3,https://www.courtlistener.com/opinion/86105/x/
86102,,1839,Judicial Power,0,0,,0,970.0,1213,https://www.courtlistener.com/opinion/86102/x/
86103,,1839,Economic Activity,2,0,6,1,320.09,916.01,https://www.courtlistener.com/opinion/86103/x/
86100,,1839,Judicial Power,11,0,7,1,385.68,587.34,https://www.courtlistener.com/opinion/86100/x/
86101,,1839,Private Action,6,0,7,1,551.11,659.36,https://www.courtlistener.com/opinion/86101/x/
95890,,1903,Economic Activity,16,43,8,1,556.18,417.71,https://www.courtlistener.com/opinion/95890/x/
95891,,1903,Economic Activity,22,8,8,1,417.63,487.21,https://www.courtlistener.com/opinion/95891/x/
95892,,1903,Economic Activity,1,4,11,1,567.43,648.72,https://www.courtlistener.com/opinion/95892/x/
95893,,1903,Economic Activity,2,16,11,1,609.29,637.32,https://www.courtlistener.com/opinion/95893/x/
