citing_id,cited_id
118241,108115
118241,118101
118241,111832
118241,104034
118241,111719
110829,109186
110829,110085
110829,105222
110829,100233
110829,110231
110829,110352
110829,109718
110829,109382
110829,109097
110829,110518
110829,110525
110829,104894
110829,108608
110829,109635
110829,108100
110829,109510
110829,109511
110829,109136
110829,108606
110829,109560
110829,110075
117957,110085
117957,110352
117957,111891
117957,109718
117957,110231
117957,109594
117957,109382
117957,109097
117957,111914
117957,106290
117957,108606
117957,109429
117957,108608
117957,109635
117957,109510
117957,109511
117957,110921
117957,109136
117957,104894
117957,110829
117957,110075
117957,112381
112202,108608
112202,110231
112202,110478
112202,110352
112202,109635
112202,110998
112202,108100
112202,110746
112202,109725
112202,100934
112202,110132
112202,91704
112202,109881
112202,103226
112202,108606
112202,111555
112202,111556
112202,110918
112202,104545
112202,103243
112202,108751
112202,109136
112202,106451
112202,108281
112202,110169
112202,109402
112202,111610
112202,111953
112202,104943
112202,108115
112202,109561
112202,110075
112202,110333
110899,109665
110899,109934
110899,108786
110899,110424
111719,111620
111719,111115
111719,111117
111719,109091
111719,110131
111719,106761
111719,110138
111719,111164
111719,111373
111719,110943
111719,111722
111719,111598
111719,110067
111719,108153
137733,112448
137733,109860
137733,112585
137733,104716
137733,131150
137733,118036
137733,2620699
112257,112218
112257,110979
112257,109860
112257,111397
112257,109561
112257,111953
112257,111823
112257,104943
112257,107729
112257,109635
112257,110132
112257,108375
112257,111610
112257,110075
110256,109825
110256,103050
2620807,89350
2620807,86696
2620807,97374
2620807,91358
2620807,89446
2620807,92142
110256,100122
110256,103597
110256,106544
110256,106545
110256,109624
110256,110168
110256,109416
110256,105074
110256,109310
148796,118179
148796,142887
148796,111403
148796,1087670
148796,112725
148796,131159
148796,110811
148796,145757
131151,110352
131151,118058
131151,118206
131151,109762
131151,121162
131151,103791
820748,112389
820748,111892
820748,112792
820748,110660
820748,107969
820748,110916
820748,2620886
820748,145884
820748,134749
820748,112748
820748,146554
820748,110973
802771,118402
802771,112774
802771,112011
802771,112141
802771,105746
802771,111255
802771,112792
802771,146980
802771,145835
802771,118317
802771,145716
802771,110649
802771,118455
802771,111161
802771,112443
802771,107965
802771,103870
802771,109380
802771,109638
802771,112719
802771,118353
802771,118115
802771,106967
802771,109661
802771,112607
802771,110689
802771,109540
802771,101097
802771,106514
802771,111609
802771,145919
131144,122241
131144,145122
131144,122243
131144,112868
131144,111877
131144,111625
131144,112298
131144,118381
131144,121165
131144,127920
131144,112080
131144,109946
131144,112566
131144,118298
131144,127898
131144,112400
131144,107359
127898,145122
127898,118509
127898,112646
127898,117954
127898,110223
127898,122243
127898,111000
127898,118330
127898,106451
145122,112386
145122,112771
145122,112397
145122,108302
145122,112400
145122,112387
145122,104856
145122,106544
145122,112807
145122,112810
145122,118109
145122,110256
145122,111542
145122,112705
145122,111170
145122,110662
145122,112845
145122,112206
145122,112477
145122,117982
145122,107875
145122,109540
145122,111978
145122,105074
145122,111603
145122,111221
145122,118135
145122,118058
112835,111108
112835,111926
112835,111296
112835,110155
112835,112490
112835,110958
112835,112106
1993216,109314
1993216,117891
1993216,112901
1993216,109574
1993216,117897
1993216,112587
1993216,118429
1993216,110774
1993216,111420
1993216,109382
1993216,1087691
1993216,131157
1993216,118493
1993216,117858
1993216,118481
1993216,112747
1993216,112883
1993216,118260
1993216,111221
1993216,101887
1993216,118332
821306,111876
821306,110599
821306,112009
821306,149005
821306,109380
821306,145776
821306,112418
821306,108581
821306,118146
821306,110768
821306,118329
821306,131149
821306,118238
821306,110304
821306,109923
821306,145767
821306,112747
821306,145904
821306,102770
821306,110099
821306,108263
821306,145658
821306,112382
104786,89656
112601,109573
112601,110215
112601,111373
112601,106127
